ENGINE,37.73820364,-122.4795909
MEDIC,37.73820364,-122.4795909
MEDIC,37.73820364,-122.4795909
ENGINE,37.73820364,-122.4795909
PRIVATE,37.73820364,-122.4795909
ENGINE,37.73820364,-122.4795909
MEDIC,37.73820364,-122.4795909
ENGINE,37.76441225,-122.4792634
MEDIC,37.76441225,-122.4792634
MEDIC,37.76441225,-122.4792634
ENGINE,37.76441225,-122.4792634
ENGINE,37.76441225,-122.4792634
TRUCK,37.76160592,-122.4791362
ENGINE,37.76160592,-122.4791362
MEDIC,37.76675944,-122.4791211
ENGINE,37.75880196,-122.479009
MEDIC,37.75880196,-122.479009
MEDIC,37.72584109,-122.4788651
ENGINE,37.72584109,-122.4788651
MEDIC,37.72584109,-122.4788651
PRIVATE,37.72584109,-122.4788651
ENGINE,37.72584109,-122.4788651
CHIEF,37.72584109,-122.4788651
TRUCK,37.72584109,-122.4788651
ENGINE,37.72584109,-122.4788651
MEDIC,37.76354593,-122.4787325
ENGINE,37.76354593,-122.4787325
MEDIC,37.76354593,-122.4787325
TRUCK,37.76354593,-122.4787325
ENGINE,37.76354593,-122.4787325
RESCUE-CAPTAIN,37.76354593,-122.4787325
ENGINE,37.76354593,-122.4787325
CHIEF,37.76354593,-122.4787325
MEDIC,37.73824468,-122.4786413
ENGINE,37.73824468,-122.4786413
ENGINE,37.75414577,-122.4786157
MEDIC,37.75414577,-122.4786157
MEDIC,37.75414577,-122.4786157
ENGINE,37.75414577,-122.4786157
MEDIC,37.77941594,-122.4783046
MEDIC,37.72094516,-122.4782782
ENGINE,37.72094516,-122.4782782
MEDIC,37.72094516,-122.4782782
TRUCK,37.72094516,-122.4782782
MEDIC,37.777523,-122.4781688
ENGINE,37.777523,-122.4781688
ENGINE,37.76258697,-122.4780573
MEDIC,37.76258697,-122.4780573
PRIVATE,37.77659524,-122.4780333
ENGINE,37.72693106,-122.4779565
PRIVATE,37.72693106,-122.4779565
MEDIC,37.77566572,-122.4778976
RESCUE-CAPTAIN,37.77566572,-122.4778976
MEDIC,37.77566572,-122.4778976
ENGINE,37.77566572,-122.4778976
TRUCK,37.77566572,-122.4778976
RESCUE SQUAD,37.77566572,-122.4778976
CHIEF,37.77566572,-122.4778976
MEDIC,37.74201996,-122.4778388
ENGINE,37.74201996,-122.4778388
ENGINE,37.74295557,-122.4778362
MEDIC,37.76359197,-122.4776863
ENGINE,37.76359197,-122.4776863
MEDIC,37.78140315,-122.477238
ENGINE,37.78140315,-122.477238
RESCUE-CAPTAIN,37.74953353,-122.4771494
ENGINE,37.74953353,-122.4771494
ENGINE,37.74953353,-122.4771494
MEDIC,37.74953353,-122.4771494
MEDIC,37.76450858,-122.4771125
ENGINE,37.76450858,-122.4771125
TRUCK,37.77850522,-122.4770999
ENGINE,37.77850522,-122.4770999
ENGINE,37.77850522,-122.4770999
CHIEF,37.77850522,-122.4770999
MEDIC,37.77850522,-122.4770999
TRUCK,37.77850522,-122.4770999
ENGINE,37.77850522,-122.4770999
CHIEF,37.77850522,-122.4770999
RESCUE SQUAD,37.77850522,-122.4770999
CHIEF,37.77850522,-122.4770999
ENGINE,37.74766834,-122.4770197
ENGINE,37.74766834,-122.4770197
MEDIC,37.74766834,-122.4770197
MEDIC,37.77570822,-122.4769663
ENGINE,37.77571453,-122.4768281
CHIEF,37.77571453,-122.4768281
TRUCK,37.77571453,-122.4768281
PRIVATE,37.75703373,-122.4767584
MEDIC,37.75703373,-122.4767584
ENGINE,37.75703373,-122.4767584
ENGINE,37.75703373,-122.4767584
CHIEF,37.75703373,-122.4767584
TRUCK,37.75703373,-122.4767584
MEDIC,37.75703373,-122.4767584
ENGINE,37.75703373,-122.4767584
ENGINE,37.75703373,-122.4767584
MEDIC,37.75703373,-122.4767584
ENGINE,37.75703373,-122.4767584
TRUCK,37.75703373,-122.4767584
CHIEF,37.75703373,-122.4767584
ENGINE,37.75703373,-122.4767584
ENGINE,37.75703373,-122.4767584
MEDIC,37.75703373,-122.4767584
MEDIC,37.71882735,-122.4767301
ENGINE,37.71882735,-122.4767301
ENGINE,37.78058034,-122.4767083
MEDIC,37.78058034,-122.4767083
ENGINE,37.773849,-122.4766928
RESCUE-CAPTAIN,37.773849,-122.4766928
MEDIC,37.773849,-122.4766928
ENGINE,37.75517394,-122.4766224
CHIEF,37.75517394,-122.4766224
TRUCK,37.75517394,-122.4766224
ENGINE,37.75890789,-122.4766067
MEDIC,37.73105364,-122.4763839
MEDIC,37.75518533,-122.4763563
ENGINE,37.75518533,-122.4763563
PRIVATE,37.74957409,-122.476228
ENGINE,37.74957409,-122.476228
MEDIC,37.74957409,-122.476228
ENGINE,37.74957409,-122.476228
MEDIC,37.74957409,-122.476228
RESCUE-CAPTAIN,37.74957409,-122.476228
ENGINE,37.74957409,-122.476228
MEDIC,37.74957409,-122.476228
ENGINE,37.77299247,-122.4761579
CHIEF,37.77299247,-122.4761579
TRUCK,37.77299247,-122.4761579
ENGINE,37.76360876,-122.4760544
MEDIC,37.76360876,-122.4760544
ENGINE,37.72694992,-122.4760395
MEDIC,37.72694992,-122.4760395
CHIEF,37.79858186,-122.4760378
ENGINE,37.79858186,-122.4760378
TRUCK,37.79858186,-122.4760378
PRIVATE,37.7795181,-122.4760281
ENGINE,37.7795181,-122.4760281
MEDIC,37.76174715,-122.4759241
PRIVATE,37.7306107,-122.4758628
ENGINE,37.7306107,-122.4758628
ENGINE,37.7306107,-122.4758628
MEDIC,37.7306107,-122.4758628
ENGINE,37.74491872,-122.4757732
MEDIC,37.74491872,-122.4757732
ENGINE,37.74491872,-122.4757732
ENGINE,37.7757637,-122.4757505
MEDIC,37.7757637,-122.4757505
RESCUE-CAPTAIN,37.7757637,-122.4757505
RESCUE-CAPTAIN,37.7757637,-122.4757505
MEDIC,37.72854447,-122.4756468
ENGINE,37.72854447,-122.4756468
ENGINE,37.72854447,-122.4756468
MEDIC,37.72854447,-122.4756468
MEDIC,37.72854447,-122.4756468
MEDIC,37.72854447,-122.4756468
ENGINE,37.72854447,-122.4756468
ENGINE,37.74305181,-122.4756445
